,GPStime,peakFreq,snr,amplitude,centralFreq,duration,bandwidth,chisq,chisqDof,confidence,id,ifo,label,imgUrl,Q-value
160921,1250804354,19.95,7.739,1.98e-21,3201.357,1.5,6370.712891,0,0,0.972,n7n8yeKis9,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/sHPhsPaWza/n7n8yeKis9.png,22.627
160924,1238438299,27.821,12.167,1.08e-21,1818.598,2.125,3605.195557,0,0,0.972,v4gBTvN8o3,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/v4gBTvN8o3.png,22.627
160932,1253222662,29.751,8.989,4.36e-22,2655.246,1.0,5261.712402,0,0,0.972,7JJUXVmwmj,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Bh842vCVZH/7JJUXVmwmj.png,22.627
160953,1249579223,20.945,7.978,1.6700000000000002e-21,3703.979,1.25,7375.958496,0,0,0.972,NeoFaw5Qpb,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/3B9jfiAP5a/NeoFaw5Qpb.png,22.627
160954,1244745287,27.064,7.737,5.92e-22,30.743,1.0,11.73279,0,0,0.972,dZ5OLfBtGh,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/mc6O6KGiEV/dZ5OLfBtGh.png,45.255
160974,1246671968,26.904,9.069,6.77e-22,162.896,1.0,286.282135,0,0,0.972,36tODaCNBQ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/h4ZuhHFGNp/36tODaCNBQ.png,45.255
160985,1252042745,34.02,7.897,2.35e-22,32.797,0.5,16.81402,0,0,0.972,EGYnDxjzO5,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/wKyuZ3jlzS/EGYnDxjzO5.png,45.255
160988,1241503267,19.237,35.142,1.39e-20,3983.241,7.75,7934.48291,0,0,0.972,g5XUoySDAU,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/3sa1PFKg3L/g5XUoySDAU.png,45.255
161005,1251015241,26.017,12.233,9.42e-22,3908.818,2.224,7785.635742,0,0,0.972,x0KMO1p5Ph,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/CfCeYGXIvf/x0KMO1p5Ph.png,45.255
161013,1252025919,27.821,13.052,8.02e-22,1644.648,2.813,3257.296143,0,0,0.972,G8NbD6dXOd,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/wKyuZ3jlzS/G8NbD6dXOd.png,22.627
161023,1250410137,27.033,8.022,6.08e-22,1607.509,1.59,3169.39209,0,0,0.972,6H14K0SUS9,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/l5hQMOlTBN/6H14K0SUS9.png,45.255
161058,1251997831,23.527,8.795,1.6e-21,3748.139,1.063,7456.768555,0,0,0.971,EJ1m71O7Ci,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/L0T5DssaPT/EJ1m71O7Ci.png,45.255
161059,1253168202,29.123,8.708,6.02e-22,1078.876,1.406,2118.243408,0,0,0.971,NtJjFqum5H,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/j5nPzUym85/NtJjFqum5H.png,22.627
161071,1252016341,31.814,10.879,5.92e-22,36.338,2.125,40.676109,0,0,0.971,Yhrw1DFxTp,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/L0T5DssaPT/Yhrw1DFxTp.png,22.627
161078,1240030674,18.616,30.757,1.05e-20,1928.011,4.25,3824.02124,0,0,0.971,RNDqKwm2F3,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/cjDiiGnvjL/RNDqKwm2F3.png,45.255
161082,1240402369,19.056,26.377,8.76e-21,2489.561,5.5,4947.122559,0,0,0.971,5Yr3Wkudna,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/pknIKCXbHt/5Yr3Wkudna.png,45.255
161096,1253166835,25.159,8.816,8.85e-22,224.075,1.25,416.1492,0,0,0.971,Z8PYmo2WfJ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/j5nPzUym85/Z8PYmo2WfJ.png,45.255
161107,1252016420,37.297,12.467,3.84e-22,2382.752,1.625,4716.723145,0,0,0.971,zDOnhejAjH,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/L0T5DssaPT/zDOnhejAjH.png,45.255
161133,1241390486,19.056,48.476,1.7e-20,3908.818,8.0,7785.635742,0,0,0.971,Z2BvaVqiDe,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/rYJVbXSfiL/Z2BvaVqiDe.png,45.255
161142,1251839755,22.001,8.246,1.35e-21,30.952,1.5,29.904301,0,0,0.971,YEpzDGBP1t,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/mi85SPiBe2/YEpzDGBP1t.png,22.627
161162,1240349988,28.77,8.352,5.59e-22,38.48,1.0,37.450359,0,0,0.971,chp4pxpvRz,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/cwm0gcv31A/chp4pxpvRz.png,22.627
161173,1238682377,27.55,7.933,6.83e-22,2745.46,1.0,5442.13916,0,0,0.971,81o4dNBheQ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/k806qdy5nf/81o4dNBheQ.png,45.255
161177,1240535059,32.899,8.317,3.0200000000000002e-22,30.785,0.75,12.78968,0,0,0.971,Y4xNSEJThl,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/hbUCSCG0Jc/Y4xNSEJThl.png,45.255
161179,1253722592,32.656,7.511,6.12e-22,3009.603,1.75,5956.634766,0,0,0.971,xQUlTBhzM3,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Hkz6SrMiDF/xQUlTBhzM3.png,45.255
161190,1248456601,19.056,20.506,5.9400000000000005e-21,3523.706,3.5,7015.412598,0,0,0.971,rVAuYnj9Ey,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/xIk5uPPzOA/rVAuYnj9Ey.png,45.255
161194,1245575194,21.089,8.18,2.1200000000000003e-21,20.682,1.0,5.34798,0,0,0.971,rf2De20fzA,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/sL8xm3WhqU/rf2De20fzA.png,45.255
161199,1239705520,25.202,7.771,7.02e-22,1931.675,0.75,3817.723633,0,0,0.971,EXhcDD8lPS,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/THH03ORLs2/EXhcDD8lPS.png,45.255
161208,1253052746,32.966,9.691,1.0600000000000001e-21,265.043,2.813,481.306213,0,0,0.971,Waa81UYp6R,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/QbxWahELFS/Waa81UYp6R.png,45.255
161221,1248640944,25.673,9.396,1.43e-21,31.188,1.5,30.375971,0,0,0.971,LGQgXdjBGh,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/tFXC73vjnc/LGQgXdjBGh.png,22.627
161232,1253056722,27.821,9.006,5.3e-22,28.467,1.25,17.42524,0,0,0.971,SqDK6n99pV,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/9zgDHPZvlX/SqDK6n99pV.png,22.627
161241,1248290686,41.601,11.122,1.99e-22,42.988,0.75,53.97562,0,0,0.971,6gaHaqBaSr,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/wHdwQmdmEO/6gaHaqBaSr.png,45.255
161254,1241487447,18.877,21.932,9.550000000000001e-21,3457.886,8.5,6883.771973,0,0,0.971,H3SPthXSDU,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/3sa1PFKg3L/H3SPthXSDU.png,45.255
161269,1249886413,31.771,10.189,3.43e-22,1436.31,1.625,2840.619629,0,0,0.971,Hkg7MjboEX,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/CGU5Vqof2d/Hkg7MjboEX.png,45.255
161278,1252505332,20.945,8.192,2.01e-21,28.568,1.75,25.13669,0,0,0.971,fsQFmn4Huw,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/9EtRLTiVR2/fsQFmn4Huw.png,45.255
161302,1251972838,25.159,9.569,1.9000000000000003e-21,2742.269,1.0,5448.520996,0,0,0.971,6UmQI0fcBP,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/FCTEu6ZRNO/6UmQI0fcBP.png,22.627
161306,1239050862,37.986,7.634,3.75e-22,38.263,0.875,2.59471,0,0,0.971,aDIVtIRmqz,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/BHbpoGxU1u/aDIVtIRmqz.png,45.255
161315,1253180329,24.329,9.381,1.3300000000000001e-21,2417.106,1.0,4802.211914,0,0,0.971,4NIU11iK1d,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/AjPaEIwx9L/4NIU11iK1d.png,22.627
161341,1240886955,35.18,10.563,4.58e-22,1419.213,1.335,2789.645264,0,0,0.971,fjLPo4J4pB,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/BuklD5QH7m/fjLPo4J4pB.png,22.627
161368,1239799048,26.586,7.719,6.6500000000000005e-22,1566.501,1.0,3087.377441,0,0,0.971,h69BpuwIfb,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/eqRGOejpOU/h69BpuwIfb.png,45.255
161375,1240912251,20.574,7.71,2.1500000000000003e-21,724.568,3.0,1410.473633,0,0,0.971,GyCHCsQoCH,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/ZRBIv2Kj84/GyCHCsQoCH.png,45.255
161393,1238412817,30.765,10.753,6.5e-22,35.147,0.75,21.51421,0,0,0.971,2bSbb1Zbjc,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/2bSbb1Zbjc.png,22.627
161423,1252004021,23.527,11.175,1.4400000000000001e-21,2964.093,2.25,5896.186035,0,0,0.971,EaMObpzAQy,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/L0T5DssaPT/EaMObpzAQy.png,22.627
161439,1239896201,25.655,9.792,9.77e-22,1842.838,1.75,3646.167236,0,0,0.971,VhiAWpxhPe,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/kF0JrUQQCW/VhiAWpxhPe.png,45.255
161446,1251870427,26.904,8.717,4.05e-22,1938.302,1.25,3837.093994,0,0,0.971,lR1ZcjkJCx,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/5youPWRjgD/lR1ZcjkJCx.png,22.627
161453,1241394824,21.276,7.724,1.6700000000000002e-21,26.157,1.25,20.31348,0,0,0.971,IqpiInCN6V,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1TYAFMQ6rZ/IqpiInCN6V.png,22.627
161461,1241407341,26.017,9.805,9.82e-22,153.543,1.875,275.086823,0,0,0.971,0ZUkHgsHEV,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1TYAFMQ6rZ/0ZUkHgsHEV.png,22.627
161510,1253863466,35.18,9.15,2.92e-22,33.788,1.0,9.77762,0,0,0.971,pUEtby9am2,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/PsGa0AtEZN/pUEtby9am2.png,45.255
161514,1247250426,29.751,9.099,4.97e-22,2639.266,1.0,5227.180176,0,0,0.971,mQd7sLmHVr,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/I8Pa1asMiY/mQd7sLmHVr.png,22.627
161515,1251811653,29.123,8.207,3.84e-22,25.267,0.813,14.51806,0,0,0.971,XWb5i8pbaF,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/BWJ1ZWljy7/XWb5i8pbaF.png,22.627
161518,1253129642,22.751,9.522,1.13e-21,2930.829,3.0,5829.658203,0,0,0.971,J7JFbCJuQR,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/bBnP9NlsP9/J7JFbCJuQR.png,22.627
161539,1251983416,36.638,8.973,2.77e-22,3886.069,0.861,7723.35791,0,0,0.971,uEXJvDy32q,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/FCTEu6ZRNO/uEXJvDy32q.png,45.255
161544,1238469522,49.962,9.441,3.84e-22,53.075,1.5,66.641434,0,0,0.971,ED0Ko2yPdh,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/51Huql6tYv/ED0Ko2yPdh.png,45.255
161545,1238469522,49.962,9.441,3.84e-22,53.075,1.5,66.641434,0,0,0.971,dXVn9r9iEB,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/OcrwHrGz8y/dXVn9r9iEB.png,45.255
161547,1252882925,38.65,10.495,2.25e-22,38.245,0.75,16.26256,0,0,0.971,tReegWD8gj,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/rGk6ykbmBq/tReegWD8gj.png,45.255
161565,1249850984,26.904,8.131,5.29e-22,2968.531,1.75,5887.310059,0,0,0.971,yxkfkvPhOd,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/HFhhpkqPcv/yxkfkvPhOd.png,22.627
161606,1239798029,26.778,8.448,5.54e-22,3617.273,1.5,7195.038086,0,0,0.971,IOp9TEN6KZ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/eqRGOejpOU/IOp9TEN6KZ.png,22.627
161610,1249868833,25.655,8.73,7e-22,24.263,1.0,16.52635,0,0,0.971,FzO40df1mX,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/CGU5Vqof2d/FzO40df1mX.png,45.255
161611,1253445580,18.606,8.325,2.4700000000000002e-21,36.338,1.375,40.676109,0,0,0.971,8pUfMLgo8C,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/LrmIWYLmtZ/8pUfMLgo8C.png,22.627
161638,1240418887,18.877,65.484,2.09e-20,2973.356,3.625,5914.711914,0,0,0.971,4RFVEXBBzx,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/zUa77IfIlN/4RFVEXBBzx.png,45.255
161643,1246682603,21.468,9.049,1.5600000000000002e-21,21.945,0.5,2.82335,0,0,0.971,F7maHS0qAQ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/h4ZuhHFGNp/F7maHS0qAQ.png,22.627
161651,1252508267,39.45,7.686,1.85e-22,39.583,0.75,2.65325,0,0,0.971,CtszZQsZ3q,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/9EtRLTiVR2/CtszZQsZ3q.png,45.255
161664,1253079240,32.966,7.586,8.13e-22,32.326,1.25,4.53989,0,0,0.971,QkWQFVpZpP,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/9zgDHPZvlX/QkWQFVpZpP.png,22.627
161666,1253251174,23.527,7.997,1.07e-21,2490.565,1.406,4945.114258,0,0,0.971,yjZgx2uvbj,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/o0foksNrOG/yjZgx2uvbj.png,22.627
161673,1252006893,23.527,9.199,1.2800000000000001e-21,24.934,1.25,10.35889,0,0,0.971,6Euoe5m9Zs,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/L0T5DssaPT/6Euoe5m9Zs.png,22.627
161697,1238415193,31.018,13.78,9.63e-22,1851.955,0.75,3664.400146,0,0,0.971,MZ4RgpM9I5,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/MZ4RgpM9I5.png,22.627
161763,1240090939,16.27,11.196,1.78e-20,257.411,1.5,482.822235,0,0,0.971,lOBvgkCiXk,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/4yRX1XXgX6/lOBvgkCiXk.png,22.627
161768,1241503818,23.527,8.649,1.1700000000000001e-21,2783.969,1.75,5535.938477,0,0,0.971,JhE8FNC93t,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/3sa1PFKg3L/JhE8FNC93t.png,45.255
161792,1238386984,18.877,31.836,2.29e-20,489.758,4.5,947.516785,0,0,0.971,lCesXgF8hi,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/lCesXgF8hi.png,45.255
161814,1250543076,23.527,8.335,9.03e-22,3983.241,1.551,7934.48291,0,0,0.971,w2ujYMxWXo,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/8dZip9CZAq/w2ujYMxWXo.png,45.255
161828,1241768685,29.751,12.341,1.05e-21,287.635,1.031,535.761841,0,0,0.971,Y8OcjmdrWb,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/mXG5aBMj9f/Y8OcjmdrWb.png,22.627
161829,1240233940,25.673,8.126,8.17e-22,1931.417,1.25,3817.208496,0,0,0.971,TiUjFfljng,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/5iljOGNJU0/TiUjFfljng.png,45.255
161884,1240996285,26.116,8.311,6.52e-22,27.67,1.75,9.7136,0,0,0.971,ylvQDCnOWl,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/pkQL3DxXY4/ylvQDCnOWl.png,45.255
161903,1249767271,30.765,7.572,2.67e-22,3886.712,1.091,7722.071777,0,0,0.971,P0fnncMNom,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/gdgFCEuQWh/P0fnncMNom.png,45.255
